Date,close,open,high,low,涨跌幅,volume,Ticker
2025-06-11,268.15,268.68,269.62,265.79,-0.17%,7430000.0,JPM
2025-06-12,268.24,266.86,268.29,265.14,0.03%,6620000.0,JPM
2025-06-13,264.95,265.08,267.02,262.71,-1.23%,7100000.0,JPM
2025-06-16,270.36,267.0,271.73,266.85,2.04%,8570000.0,JPM
2025-06-17,269.52,268.17,270.59,267.8,-0.31%,6740000.0,JPM
2025-06-18,273.96,270.0,277.72,269.72,1.65%,9590000.0,JPM
2025-06-20,275.0,275.57,277.3,273.81,0.38%,13970000.0,JPM
2025-06-23,278.27,275.06,278.55,272.11,1.19%,8090000.0,JPM
2025-06-24,281.26,280.21,282.71,279.51,1.07%,9270000.0,JPM
2025-06-25,284.06,281.5,284.28,280.91,1.00%,6830000.0,JPM
2025-06-26,288.75,284.7,289.41,284.47,1.65%,8940000.0,JPM
2025-06-27,287.11,285.81,288.7,285.04,-0.57%,17870000.0,JPM
2025-06-30,289.91,290.4,292.65,288.92,0.98%,12690000.0,JPM
2025-07-01,290.41,290.89,291.13,286.59,0.17%,9340000.0,JPM
2025-07-02,292.0,292.04,292.82,289.7,0.55%,8160000.0,JPM
2025-07-03,296.0,292.15,296.4,291.21,1.37%,6540000.0,JPM
2025-07-07,291.97,295.25,296.04,290.08,-1.36%,8830000.0,JPM
2025-07-08,282.78,289.27,289.7,280.31,-3.15%,15440000.0,JPM
2025-07-09,283.16,287.18,287.2,282.48,0.13%,11270000.0,JPM
2025-07-10,288.19,283.0,288.31,283.0,1.78%,8410000.0,JPM
2025-07-11,286.86,285.52,287.38,283.65,-0.46%,7380000.0,JPM
2025-07-14,288.7,287.07,289.3,285.26,0.64%,9080000.0,JPM
2025-07-15,286.55,288.0,291.95,285.48,-0.74%,12530000.0,JPM
2025-07-16,285.82,288.4,290.73,283.01,-0.25%,9980000.0,JPM
2025-07-17,289.9,283.44,290.3,283.44,1.43%,8510000.0,JPM
2025-07-18,291.27,289.52,292.5,288.23,0.47%,12220000.0,JPM
2025-07-21,290.97,291.0,294.18,290.58,-0.10%,7900000.0,JPM
2025-07-22,291.43,291.5,293.63,289.18,0.16%,6720000.0,JPM
2025-07-23,296.76,292.84,296.99,292.55,1.83%,7080000.0,JPM
2025-07-24,296.55,297.42,299.59,296.2,-0.07%,7000000.0,JPM
2025-07-25,298.62,296.7,298.9,295.95,0.70%,5920000.0,JPM
2025-07-28,298.28,297.66,299.43,296.82,-0.11%,5840000.0,JPM
2025-07-29,297.04,300.0,301.29,296.2,-0.42%,7640000.0,JPM
2025-07-30,299.63,297.42,300.61,297.38,0.87%,8060000.000000001,JPM
2025-07-31,296.24,299.14,300.98,295.5,-1.13%,14750000.0,JPM
2025-08-01,289.37,290.4,291.8,284.24,-2.32%,12010000.0,JPM
2025-08-04,294.26,290.26,294.32,290.26,1.69%,6650000.0,JPM
2025-08-05,291.37,294.69,295.79,287.24,-0.98%,7180000.0,JPM
2025-08-06,291.35,292.3,293.29,290.16,-0.01%,6330000.0,JPM
2025-08-07,286.94,292.94,293.46,286.41,-1.51%,8060000.000000001,JPM
2025-08-08,288.76,288.98,291.23,284.71,0.63%,6630000.0,JPM
2025-08-11,289.56,289.4,291.32,288.78,0.28%,5510000.0,JPM
2025-08-12,292.85,291.5,294.75,290.34,1.14%,8570000.0,JPM
2025-08-13,290.53,293.95,294.55,287.16,-0.79%,8420000.0,JPM
2025-08-14,294.16,290.58,294.2,289.64,1.25%,6320000.0,JPM
2025-08-15,290.49,294.84,295.5,289.82,-1.25%,7340000.0,JPM
2025-08-18,291.53,290.0,291.9,288.41,0.36%,5390000.0,JPM
2025-08-19,290.66,290.83,292.48,289.53,-0.30%,6030000.0,JPM
2025-08-20,292.24,290.81,293.33,287.27,0.54%,7370000.0,JPM
2025-08-21,291.47,291.94,292.77,289.47,-0.26%,6620000.0,JPM
2025-08-22,296.24,293.2,297.16,290.13,1.64%,8550000.0,JPM
2025-08-25,294.9,296.24,297.35,294.14,-0.45%,5860000.0,JPM
2025-08-26,298.57,294.16,298.74,293.5,1.24%,6710000.0,JPM
2025-08-27,299.28,297.25,301.07,297.04,0.24%,6060000.0,JPM
2025-08-28,301.07,300.02,301.24,298.7,0.60%,6410000.0,JPM
2025-08-29,301.42,302.04,302.95,299.73,0.12%,6800000.0,JPM
2025-09-02,299.7,300.26,300.45,294.5,-0.57%,7220000.0,JPM
2025-09-03,299.51,300.57,300.57,296.38,-0.06%,6320000.0,JPM
2025-09-04,303.82,300.0,304.43,298.28,1.44%,6610000.0,JPM
2025-09-05,294.38,303.65,305.15,294.31,-3.11%,9840000.0,JPM
2025-09-08,292.91,294.89,296.46,291.44,-0.50%,8189999.999999999,JPM
2025-09-09,297.85,292.6,299.0,292.31,1.69%,7850000.0,JPM
2025-09-10,300.54,296.7,301.54,295.4,0.90%,7790000.0,JPM
2025-09-11,305.56,301.24,305.73,300.79,1.67%,7940000.0,JPM
2025-09-12,306.91,305.0,307.55,303.7,0.44%,6850000.0,JPM
2025-09-15,308.9,307.17,309.95,307.17,0.65%,7120000.0,JPM
2025-09-16,309.19,310.0,310.9,307.13,0.09%,10530000.0,JPM
2025-09-17,311.75,310.39,312.91,308.77,0.83%,8660000.0,JPM
2025-09-18,313.23,311.79,313.44,309.61,0.47%,8050000.000000001,JPM
2025-09-19,314.78,313.6,315.8,309.12,0.49%,23570000.0,JPM
2025-09-22,312.44,309.8,313.7,309.55,-0.74%,7520000.0,JPM
2025-09-23,312.74,311.82,316.31,310.58,0.10%,8580000.0,JPM
2025-09-24,313.42,314.05,316.58,311.67,0.22%,7310000.0,JPM
2025-09-25,313.45,314.12,315.65,311.8,0.01%,7080000.0,JPM
2025-09-26,316.06,314.9,317.81,313.7,0.83%,7260000.0,JPM
2025-09-29,315.69,317.06,318.01,313.66,-0.12%,6460000.0,JPM
2025-09-30,315.43,316.25,317.41,310.11,-0.08%,11820000.0,JPM
2025-10-01,310.71,313.97,314.59,307.41,-1.50%,9240000.0,JPM
2025-10-02,307.55,310.0,310.56,306.14,-1.02%,7600000.0,JPM
2025-10-03,310.03,308.51,311.66,308.21,0.81%,6030000.0,JPM
2025-10-06,309.18,310.18,311.75,305.13,-0.27%,7210000.0,JPM
2025-10-07,307.69,309.35,310.01,304.7,-0.48%,8450000.0,JPM
2025-10-08,304.03,308.21,308.78,303.55,-1.19%,6490000.0,JPM
2025-10-09,305.53,305.05,308.04,303.39,0.49%,7060000.0,JPM
2025-10-10,300.89,305.66,310.47,300.81,-1.52%,8600000.0,JPM
2025-10-13,307.97,305.6,309.46,305.45,2.35%,10790000.0,JPM
2025-10-14,302.08,305.84,307.0,294.21,-1.91%,16180000.0,JPM
2025-10-15,305.69,306.39,312.12,305.44,1.20%,11350000.0,JPM
2025-10-16,298.54,305.35,308.68,297.07,-2.34%,10550000.0,JPM
2025-10-17,297.56,299.16,299.55,294.2,-0.33%,10150000.0,JPM
2025-10-20,302.36,298.5,303.69,298.16,1.61%,6890000.0,JPM
2025-10-21,297.09,301.66,304.05,297.0,-1.74%,7370000.0,JPM
2025-10-22,294.11,297.77,298.06,290.54,-1.00%,8050000.000000001,JPM
2025-10-23,294.54,294.38,296.37,292.51,0.15%,5440000.0,JPM
2025-10-24,300.44,296.08,302.6,295.45,2.00%,7230000.0,JPM
2025-10-27,304.15,302.16,304.53,301.01,1.23%,5640000.0,JPM
2025-10-28,305.36,304.86,307.97,303.16,0.40%,6340000.0,JPM
2025-10-29,305.51,303.51,308.24,303.01,0.05%,7520000.0,JPM
2025-10-30,309.44,305.79,312.61,305.1,1.29%,7510000.0,JPM
2025-10-31,311.12,308.54,312.87,307.25,0.54%,7720000.0,JPM
2025-11-03,309.35,311.0,312.32,306.21,-0.57%,7770000.0,JPM
2025-11-04,309.25,306.71,312.22,305.1,-0.03%,7090000.0,JPM
2025-11-05,311.68,309.61,313.1,305.63,0.79%,6870000.0,JPM
2025-11-06,313.42,310.99,314.84,310.26,0.56%,7210000.0,JPM
2025-11-07,314.21,311.89,314.43,307.64,0.25%,7300000.0,JPM
2025-11-10,316.89,315.0,319.55,314.21,0.85%,5790000.0,JPM
2025-11-11,315.62,317.5,319.05,315.28,-0.40%,5030000.0,JPM
2025-11-12,320.41,316.26,322.25,316.21,1.52%,10580000.0,JPM
2025-11-13,309.48,319.23,320.63,309.1,-3.41%,8970000.0,JPM
2025-11-14,303.61,307.51,307.64,301.23,-1.90%,10330000.0,JPM
2025-11-17,300.37,304.0,305.59,297.67,-1.07%,8340000.0,JPM
2025-11-18,299.41,299.5,302.95,297.02,-0.32%,8080000.0,JPM
2025-11-19,303.27,299.74,304.45,299.27,1.29%,5550000.0,JPM
2025-11-20,298.38,306.34,309.92,298.16,-1.61%,7500000.0,JPM
2025-11-21,298.02,301.29,301.68,292.81,-0.12%,11770000.0,JPM
2025-11-24,298.0,298.24,299.82,294.51,-0.01%,10940000.0,JPM
2025-11-25,303.0,300.05,304.5,295.56,1.68%,8880000.0,JPM
2025-11-26,307.64,305.0,308.52,303.2,1.53%,7910000.0,JPM
2025-11-28,313.08,309.1,313.72,308.24,1.77%,4320000.0,JPM
2025-12-01,308.92,312.95,314.04,308.54,-1.33%,7730000.0,JPM
2025-12-02,307.88,308.74,310.48,307.09,-0.34%,7250000.0,JPM
2025-12-03,312.13,307.2,312.36,306.8,1.38%,8540000.0,JPM
2025-12-04,316.1,313.26,318.49,313.0,1.27%,9630000.0,JPM
2025-12-05,315.04,315.64,318.48,314.68,-0.34%,6520000.0,JPM
2025-12-08,315.21,315.06,316.47,313.35,0.05%,7420000.0,JPM
2025-12-09,300.51,314.95,318.8,300.02,-4.66%,18050000.0,JPM
2025-12-10,310.11,300.5,311.19,298.46,3.19%,18870000.0,JPM
2025-12-11,317.38,309.24,318.0,309.24,2.34%,9720000.0,JPM
2025-12-12,318.52,319.68,320.27,316.6,0.36%,8980000.0,JPM
2025-12-15,320.02,319.59,322.88,318.39,0.47%,10860000.0,JPM
2025-12-16,315.55,319.09,319.52,314.4,-1.40%,8330000.0,JPM
2025-12-17,314.98,318.43,319.37,314.66,-0.18%,8720000.0,JPM
2025-12-18,313.0,316.0,317.7,312.22,-0.63%,11440000.0,JPM
2025-12-19,317.21,313.79,318.56,313.19,1.35%,24490000.0,JPM
2025-12-22,323.09,317.51,323.23,317.51,1.85%,8350000.0,JPM
2025-12-23,325.93,323.61,327.78,323.09,0.88%,6670000.0,JPM
2025-12-24,329.17,326.24,329.99,325.5,0.99%,4290000.0,JPM
2025-12-26,327.91,329.11,330.86,326.54,-0.38%,4160000.0,JPM
2025-12-29,323.75,327.0,327.77,323.53,-1.27%,8640000.0,JPM
2025-12-30,323.42,324.81,324.94,322.49,-0.10%,7900000.0,JPM
2025-12-31,322.22,324.34,324.88,322.04,-0.37%,5050000.0,JPM
2026-01-02,325.48,322.5,325.73,320.74,1.01%,8050000.000000001,JPM
2026-01-05,334.04,325.5,337.25,325.19,2.63%,10750000.0,JPM
2026-01-06,334.61,332.62,335.87,330.65,0.17%,7660000.0,JPM
2026-01-07,326.99,331.14,332.15,324.6,-2.28%,9820000.0,JPM
2026-01-08,329.79,326.39,331.4,325.65,0.86%,11740000.0,JPM
2026-01-09,329.19,329.34,331.9,328.17,-0.18%,6740000.0,JPM
2026-01-12,324.49,321.88,326.02,321.23,-1.43%,12810000.0,JPM
2026-01-13,310.9,324.3,326.86,310.57,-4.19%,19370000.0,JPM
2026-01-14,307.87,308.2,311.76,306.12,-0.97%,25950000.0,JPM
2026-01-15,309.26,308.47,312.94,307.75,0.45%,14750000.0,JPM
2026-01-16,312.47,310.35,317.21,310.0,1.04%,14650000.0,JPM
2026-01-20,302.74,306.21,311.15,301.86,-3.11%,12900000.0,JPM
2026-01-21,302.04,303.42,305.4,301.15,-0.23%,10270000.0,JPM
2026-01-22,303.63,304.86,308.2,302.9,0.53%,10540000.0,JPM
2026-01-23,297.72,302.0,302.37,296.51,-1.95%,11110000.0,JPM
2026-01-26,301.04,297.81,301.77,297.45,1.12%,11750000.0,JPM
2026-01-27,300.31,301.33,301.97,298.15,-0.24%,11530000.0,JPM
2026-01-28,300.77,300.27,301.92,298.05,0.15%,9560000.0,JPM
2026-01-29,306.42,302.4,306.83,302.21,1.88%,11580000.0,JPM
2026-01-30,305.89,305.25,307.93,302.55,-0.17%,11950000.0,JPM
2026-02-02,308.14,304.46,309.3,301.37,0.74%,9840000.0,JPM
2026-02-03,314.85,309.73,316.25,309.1,2.18%,12690000.0,JPM
2026-02-04,317.27,314.4,319.3,314.4,0.77%,9850000.0,JPM
2026-02-05,310.16,315.0,316.01,305.54,-2.24%,9390000.0,JPM
2026-02-06,322.4,314.71,324.24,314.71,3.95%,17800000.0,JPM
2026-02-09,322.1,321.34,326.4,320.11,-0.09%,11480000.0,JPM
2026-02-10,318.28,322.55,326.13,315.12,-1.19%,9900000.0,JPM
2026-02-11,310.82,323.24,325.28,308.73,-2.34%,8700000.0,JPM
2026-02-12,302.64,312.27,313.61,300.02,-2.63%,13440000.0,JPM
2026-02-13,302.55,298.52,304.29,296.52,-0.03%,9110000.0,JPM
2026-02-17,307.13,302.76,308.24,302.5,1.51%,8900000.0,JPM
2026-02-18,308.78,308.46,312.28,307.22,0.54%,7210000.0,JPM
2026-02-19,308.05,307.17,309.18,305.12,-0.24%,6740000.0,JPM
2026-02-20,310.79,308.4,311.0,305.68,0.89%,7790000.0,JPM
2026-02-23,297.67,308.8,311.0,295.1,-4.22%,12960000.0,JPM
2026-02-24,297.3,296.82,299.75,291.38,-0.12%,13550000.0,JPM
2026-02-25,303.3,298.64,303.66,297.01,2.02%,8100000.0,JPM
2026-02-26,306.13,304.58,309.01,303.64,0.93%,7010000.0,JPM
2026-02-27,300.3,300.0,302.95,294.45,-1.90%,18620000.0,JPM
2023-03-01,246.27,250.76,250.93,245.79,-1.26%,27570000.0,MSFT
2023-03-02,251.11,246.55,251.4,245.61,1.97%,24830000.0,MSFT
2023-03-03,255.29,252.19,255.62,251.39,1.66%,30760000.0,MSFT
2023-03-06,256.87,256.42,260.12,255.98,0.62%,24110000.0,MSFT
2023-03-07,254.15,256.3,257.69,253.39,-1.06%,21470000.0,MSFT
2023-03-08,253.7,254.04,254.54,250.81,-0.18%,17340000.0,MSFT
2023-03-09,252.32,255.82,259.56,251.58,-0.54%,26650000.0,MSFT
2023-03-10,248.59,251.08,252.79,247.6,-1.48%,28330000.0,MSFT
2023-03-13,253.92,247.4,257.91,245.73,2.14%,33340000.000000004,MSFT
2023-03-14,260.79,256.75,261.07,255.86,2.71%,33620000.0,MSFT
2023-03-15,265.44,259.98,266.48,259.21,1.78%,46030000.0,MSFT
2023-03-16,276.2,265.2,276.56,263.28,4.05%,54830000.0,MSFT
2023-03-17,279.43,278.26,283.33,276.32,1.17%,69530000.0,MSFT
2023-03-20,272.23,276.98,277.48,269.85,-2.58%,43470000.0,MSFT
2023-03-21,273.78,274.88,275.0,269.52,0.57%,34560000.0,MSFT
2023-03-22,272.29,273.4,281.04,272.18,-0.54%,34870000.0,MSFT
2023-03-23,277.66,277.94,281.06,275.2,1.97%,36610000.0,MSFT
2023-03-24,280.57,277.24,280.63,275.28,1.05%,28200000.0,MSFT
2023-03-27,276.38,280.5,281.46,275.52,-1.49%,26840000.0,MSFT
2023-03-28,275.23,275.79,276.14,272.05,-0.42%,21880000.0,MSFT
2023-03-29,280.51,278.96,281.14,278.41,1.92%,25090000.0,MSFT
2023-03-30,284.05,284.23,284.46,281.48,1.26%,25050000.0,MSFT
2023-03-31,288.3,283.73,289.27,283.0,1.50%,32770000.000000004,MSFT
2023-04-03,287.23,286.52,288.27,283.95,-0.37%,24880000.0,MSFT
2023-04-04,287.18,287.23,290.45,285.67,-0.02%,25820000.0,MSFT
2023-04-05,284.34,285.85,287.15,282.92,-0.99%,22060000.0,MSFT
2023-04-06,291.6,283.21,292.08,282.03,2.55%,29770000.0,MSFT
2023-04-10,289.39,289.21,289.6,284.71,-0.76%,23100000.0,MSFT
2023-04-11,282.83,285.75,285.98,281.64,-2.27%,27280000.0,MSFT
2023-04-12,283.49,284.79,287.01,281.96,0.23%,27400000.0,MSFT
2023-04-13,289.84,283.59,289.9,283.17,2.24%,24220000.0,MSFT
2023-04-14,286.14,287.0,288.48,283.69,-1.28%,20990000.0,MSFT
2023-04-17,288.8,289.93,291.6,286.16,0.93%,23840000.0,MSFT
2023-04-18,288.37,291.57,291.76,287.01,-0.15%,20160000.0,MSFT
2023-04-19,288.45,285.99,289.05,284.54,0.03%,17150000.0,MSFT
2023-04-20,286.11,285.25,289.03,285.08,-0.81%,23240000.0,MSFT
2023-04-21,285.76,285.01,286.27,283.06,-0.12%,21680000.0,MSFT
2023-04-24,281.77,282.09,284.95,278.72,-1.40%,26610000.0,MSFT
2023-04-25,275.42,279.51,281.6,275.37,-2.25%,45770000.0,MSFT
2023-04-26,295.37,296.7,299.57,292.73,7.24%,64599999.99999999,MSFT
2023-04-27,304.83,295.97,305.2,295.25,3.20%,46460000.0,MSFT
2023-04-28,307.26,304.01,308.93,303.31,0.80%,36470000.0,MSFT
2023-05-01,305.56,306.97,308.6,305.15,-0.55%,21290000.0,MSFT
2023-05-02,305.41,307.76,309.18,303.91,-0.05%,26400000.0,MSFT
2023-05-03,304.4,306.62,308.61,304.09,-0.33%,22360000.0,MSFT
2023-05-04,305.41,306.24,307.76,303.4,0.33%,22520000.0,MSFT
2023-05-05,310.65,305.72,311.97,304.27,1.72%,28200000.0,MSFT
2023-05-08,308.65,310.13,310.2,306.09,-0.64%,21320000.0,MSFT
2023-05-09,307.0,308.0,310.04,306.31,-0.53%,21340000.0,MSFT
2023-05-10,312.31,308.62,313.0,307.67,1.73%,30080000.0,MSFT
2023-05-11,310.11,310.1,311.12,306.26,-0.70%,31680000.0,MSFT
2023-05-12,308.97,310.55,310.65,306.6,-0.37%,19770000.0,MSFT
2023-05-15,309.46,309.1,309.9,307.59,0.16%,16340000.0,MSFT
2023-05-16,311.74,309.83,313.71,309.83,0.74%,26730000.0,MSFT
2023-05-17,314.0,312.29,314.43,310.74,0.72%,24320000.0,MSFT
2023-05-18,318.52,314.53,319.04,313.72,1.44%,27280000.0,MSFT
2023-05-19,318.34,316.74,318.75,316.37,-0.06%,27550000.0,MSFT
2023-05-22,321.18,318.6,322.59,318.01,0.89%,24120000.0,MSFT
2023-05-23,315.26,320.03,322.72,315.25,-1.84%,30800000.0,MSFT
2023-05-24,313.85,314.73,316.5,312.61,-0.45%,23380000.0,MSFT
2023-05-25,325.92,323.24,326.9,320.0,3.85%,43300000.0,MSFT
2023-05-26,332.89,324.02,333.4,323.88,2.14%,36630000.0,MSFT
2023-05-30,331.21,335.23,335.74,330.52,-0.50%,29500000.0,MSFT
2023-05-31,328.39,332.29,335.94,327.33,-0.85%,45950000.0,MSFT
2023-06-01,332.58,325.93,333.53,324.72,1.28%,26770000.0,MSFT
2023-06-02,335.4,334.25,337.5,332.55,0.85%,25870000.0,MSFT
2023-06-05,335.94,335.22,338.56,334.66,0.16%,21310000.0,MSFT
2023-06-06,333.68,335.33,335.37,332.17,-0.67%,20400000.0,MSFT
2023-06-07,323.38,331.65,334.49,322.5,-3.09%,40720000.0,MSFT
2023-06-08,325.26,323.93,326.64,323.35,0.58%,23280000.0,MSFT
2023-06-09,326.79,324.99,329.99,324.41,0.47%,22530000.0,MSFT
2023-06-12,331.85,328.58,332.1,325.16,1.55%,24310000.0,MSFT
2023-06-13,334.29,334.46,336.98,330.39,0.74%,22950000.0,MSFT
2023-06-14,337.34,334.34,339.04,332.81,0.91%,26000000.0,MSFT
2023-06-15,348.1,337.48,349.84,337.2,3.19%,38900000.0,MSFT
2023-06-16,342.33,351.32,351.47,341.95,-1.66%,46550000.0,MSFT
2023-06-20,338.05,339.31,342.08,335.86,-1.25%,26380000.0,MSFT
2023-06-21,333.56,336.37,337.73,332.07,-1.33%,25120000.0,MSFT
2023-06-22,339.71,334.12,340.12,333.34,1.84%,23560000.0,MSFT
2023-06-23,335.02,334.36,337.96,333.45,-1.38%,23150000.0,MSFT
2023-06-26,328.6,333.72,336.11,328.49,-1.92%,21520000.0,MSFT
2023-06-27,334.57,331.86,336.15,329.3,1.82%,24350000.0,MSFT
2023-06-28,335.85,334.66,337.98,333.81,0.38%,20260000.0,MSFT
2023-06-29,335.05,334.71,336.11,332.62,-0.24%,17000000.0,MSFT
2023-06-30,340.54,337.75,342.73,337.2,1.64%,26830000.0,MSFT
2023-07-03,337.99,339.19,340.9,336.57,-0.75%,12510000.0,MSFT
2023-07-05,338.15,335.09,341.65,334.73,0.05%,18170000.0,MSFT
2023-07-06,341.27,337.3,342.99,335.5,0.92%,28200000.0,MSFT
2023-07-07,337.22,339.32,341.79,337.0,-1.19%,21210000.0,MSFT
2023-07-10,331.83,334.6,335.23,327.59,-1.60%,32790000.0,MSFT
2023-07-11,332.47,331.06,332.86,327.0,0.19%,26700000.0,MSFT
2023-07-12,337.2,336.6,341.65,335.67,1.42%,30000000.0,MSFT
2023-07-13,342.66,339.56,343.74,339.02,1.62%,20570000.0,MSFT
2023-07-14,345.24,347.59,351.43,344.31,0.75%,28350000.0,MSFT
2023-07-17,345.73,345.68,346.99,342.2,0.14%,20360000.0,MSFT
2023-07-18,359.49,345.83,366.78,342.17,3.98%,64870000.00000001,MSFT
2023-07-19,355.08,361.75,362.46,352.43,-1.23%,39730000.0,MSFT
2023-07-20,346.87,353.57,357.97,345.37,-2.31%,33780000.0,MSFT
2023-07-21,343.77,349.15,350.3,339.83,-0.89%,69410000.0,MSFT
2023-07-24,345.11,345.85,346.92,342.31,0.39%,26720000.0,MSFT
2023-07-25,350.98,347.11,351.89,345.07,1.70%,41640000.0,MSFT
2023-07-26,337.77,341.44,344.67,333.11,-3.76%,58380000.0,MSFT
2023-07-27,330.72,340.48,341.33,329.05,-2.09%,39640000.0,MSFT
2023-07-28,338.37,333.67,340.01,333.17,2.31%,28480000.0,MSFT
2023-07-31,335.92,336.92,337.7,333.36,-0.72%,25450000.0,MSFT
2023-08-01,336.34,335.19,338.54,333.7,0.13%,18380000.0,MSFT
2023-08-02,327.5,333.63,333.63,326.36,-2.63%,27760000.0,MSFT
2023-08-03,326.66,326.0,329.88,325.95,-0.26%,18360000.0,MSFT
2023-08-04,327.78,331.88,335.14,327.24,0.34%,23740000.0,MSFT
2023-08-07,330.11,328.37,331.11,327.52,0.71%,17740000.0,MSFT
2023-08-08,326.05,326.96,328.75,323.0,-1.23%,22330000.0,MSFT
2023-08-09,322.23,326.47,327.11,321.05,-1.17%,22370000.0,MSFT
2023-08-10,322.93,326.02,328.26,321.18,0.22%,20110000.0,MSFT
2023-08-11,321.01,320.26,322.41,319.21,-0.59%,24360000.0,MSFT
2023-08-14,324.04,321.39,324.06,320.08,0.94%,18840000.0,MSFT
2023-08-15,321.86,323.0,325.09,320.9,-0.67%,16970000.0,MSFT
2023-08-16,320.4,320.8,324.42,319.8,-0.45%,20700000.0,MSFT
2023-08-17,316.88,320.54,321.87,316.21,-1.10%,21260000.0,MSFT
2023-08-18,316.48,314.49,318.38,311.55,-0.13%,24760000.0,MSFT
2023-08-21,321.88,317.93,322.77,317.04,1.71%,24040000.0,MSFT
2023-08-22,322.46,325.5,326.08,321.46,0.18%,16100000.000000002,MSFT
2023-08-23,327.0,323.82,329.2,323.46,1.41%,21170000.0,MSFT
2023-08-24,319.97,332.85,332.98,319.96,-2.15%,23280000.0,MSFT
2023-08-25,322.98,321.47,325.36,318.8,0.94%,21680000.0,MSFT
2023-08-28,323.7,325.66,326.15,321.72,0.22%,14810000.0,MSFT
2023-08-29,328.41,321.88,328.98,321.88,1.46%,19280000.0,MSFT
2023-08-30,328.79,328.67,329.81,326.45,0.12%,15220000.0,MSFT
2023-08-31,327.76,329.2,330.91,326.78,-0.31%,26410000.0,MSFT
2023-09-01,328.66,331.31,331.99,326.78,0.27%,14940000.0,MSFT
2023-09-05,333.55,329.0,334.85,328.66,1.49%,18550000.0,MSFT
2023-09-06,332.88,333.38,334.46,330.18,-0.20%,17540000.0,MSFT
2023-09-07,329.91,331.29,333.08,329.03,-0.89%,18380000.0,MSFT
2023-09-08,334.27,330.09,336.16,329.46,1.32%,19550000.0,MSFT
2023-09-11,337.94,337.24,338.42,335.43,1.10%,16579999.999999998,MSFT
2023-09-12,331.77,335.82,336.79,331.48,-1.83%,17570000.0,MSFT
2023-09-13,336.06,331.31,336.85,331.17,1.29%,16540000.0,MSFT
2023-09-14,338.7,339.15,340.86,336.57,0.79%,20270000.0,MSFT
2023-09-15,330.22,336.92,337.4,329.65,-2.50%,37680000.0,MSFT
2023-09-18,329.06,327.8,330.4,326.36,-0.35%,16830000.0,MSFT
2023-09-19,328.65,326.17,329.39,324.51,-0.12%,16510000.000000002,MSFT
2023-09-20,320.77,329.51,329.59,320.51,-2.40%,21440000.0,MSFT
2023-09-21,319.53,319.26,325.35,315.0,-0.39%,35560000.0,MSFT
2023-09-22,317.01,321.32,321.45,316.15,-0.79%,21450000.0,MSFT
2023-09-25,317.54,316.59,317.67,315.0,0.17%,17840000.0,MSFT
2023-09-26,312.14,315.13,315.88,310.02,-1.70%,26300000.0,MSFT
2023-09-27,312.79,312.3,314.3,309.69,0.21%,19410000.0,MSFT
2023-09-28,313.64,310.99,315.48,309.45,0.27%,19680000.0,MSFT
2023-09-29,315.75,317.75,319.47,314.98,0.67%,24150000.0,MSFT
2023-10-02,321.8,316.28,321.89,315.18,1.92%,20570000.0,MSFT
2023-10-03,313.39,320.83,321.39,311.21,-2.61%,21030000.0,MSFT
2023-10-04,318.95,314.03,320.04,314.0,1.78%,20720000.0,MSFT
2023-10-05,319.36,319.09,319.98,314.9,0.13%,16970000.0,MSFT
2023-10-06,327.26,316.55,329.19,316.3,2.47%,25670000.0,MSFT
2023-10-09,329.82,324.75,330.3,323.18,0.78%,19890000.0,MSFT
2023-10-10,328.39,330.96,331.1,327.67,-0.43%,20560000.0,MSFT
2023-10-11,332.42,331.21,332.82,329.14,1.23%,20060000.0,MSFT
2023-10-12,331.16,330.57,333.63,328.72,-0.38%,19310000.0,MSFT
2023-10-13,327.73,332.38,333.83,326.36,-1.04%,21090000.0,MSFT
2023-10-16,332.64,331.05,336.14,330.6,1.50%,22160000.0,MSFT
2023-10-17,332.06,329.59,333.46,327.41,-0.17%,18340000.0,MSFT
2023-10-18,330.11,332.49,335.59,328.3,-0.59%,23150000.0,MSFT
2023-10-19,331.32,332.15,336.88,330.91,0.37%,25050000.0,MSFT
2023-10-20,326.67,331.72,331.92,325.45,-1.40%,25030000.0,MSFT
2023-10-23,329.32,325.47,332.73,324.39,0.81%,24370000.0,MSFT
2023-10-24,330.53,331.3,331.84,327.6,0.37%,31150000.0,MSFT
2023-10-25,340.67,345.02,346.2,337.62,3.07%,55050000.0,MSFT
2023-10-26,327.89,340.54,341.63,326.94,-3.75%,37830000.0,MSFT
2023-10-27,329.81,330.42,336.72,328.4,0.59%,29860000.0,MSFT
2023-10-30,337.31,333.41,339.45,331.83,2.27%,22830000.0,MSFT
2023-10-31,338.11,338.85,339.0,334.69,0.24%,20270000.0,MSFT
2023-11-01,346.07,339.79,347.42,339.65,2.35%,28160000.0,MSFT
2023-11-02,348.32,347.24,348.83,344.77,0.65%,24350000.0,MSFT
2023-11-03,352.8,349.63,354.39,347.33,1.29%,23640000.0,MSFT
2023-11-06,356.53,353.45,357.54,353.35,1.06%,23830000.0,MSFT
2023-11-07,360.53,359.4,362.46,357.63,1.12%,25830000.0,MSFT
2023-11-08,363.2,361.68,363.87,360.55,0.74%,26770000.0,MSFT
2023-11-09,360.69,362.3,364.79,360.36,-0.69%,24850000.0,MSFT
2023-11-10,369.67,361.49,370.1,361.07,2.49%,28070000.0,MSFT
