Date,close,open,high,low,涨跌幅,volume,Ticker,Return,Volatility,Volume_MA20,Volume_Ratio,Overreaction,Herding,LossAversion,Disposition,Vol_lag1
2023-10-26,107.6,107.45,108.34,106.5,-0.91%,18770000.0,XOM,-0.009116861589465008,0.3004945619932255,22405500.0,0.837740733302091,0.0,0.0,0.0,-0.837740733302091,0.3001420082804959
2023-10-27,105.55,108.89,109.86,104.96,-1.91%,23090000.0,XOM,-0.019052044609665364,0.3022451658532695,22619500.0,1.0208006366188467,0.0,0.0,0.20879449630334967,-1.0208006366188467,0.3004945619932255
2023-10-30,105.88,105.74,106.42,105.21,0.31%,19380000.0,XOM,0.0031264803410706588,0.3004999847031388,22869000.0,0.8474353928899383,0.0,0.0,0.0,0.8474353928899383,0.3022451658532695
2023-10-31,105.85,105.58,106.16,104.54,-0.03%,22190000.0,XOM,-0.0002833396297695634,0.3000556079169339,23313500.0,0.9518090376820297,0.0,0.0,0.0,-0.9518090376820297,0.3004999847031388
2023-11-01,105.64,106.53,107.17,105.46,-0.20%,28980000.0,XOM,-0.001983939537080759,0.2734616625784025,23781500.0,1.2185942854740028,0.0,0.0,0.07980128044301193,-1.2185942854740028,0.3000556079169339
2023-11-02,109.11,105.88,109.19,105.5,3.28%,25210000.0,XOM,0.03284740628549798,0.289983129613273,24035500.0,1.048865220195128,0.0,0.1,0.0,1.048865220195128,0.2734616625784025
2023-11-03,107.78,108.4,108.78,106.54,-1.22%,30560000.0,XOM,-0.012189533498304428,0.28692081995852226,24295000.0,1.2578719901214241,0.0,0.1,0.0,-1.2578719901214241,0.289983129613273
2023-11-06,105.87,108.17,108.27,105.77,-1.77%,19100000.0,XOM,-0.017721284097235057,0.2627162131106019,24131500.0,0.7914965915919027,0.0,0.1,0.02826441878470054,-0.7914965915919027,0.28692081995852226
2023-11-07,104.21,104.47,104.86,103.29,-1.57%,20270000.0,XOM,-0.01567960706526883,0.2669993511476972,24450500.0,0.8290219013926096,0.0,0.0,0.04151793684428995,-0.8290219013926096,0.2627162131106019
2023-11-08,102.93,103.73,104.9,102.89,-1.23%,19180000.0,XOM,-0.012282890317627748,0.24000734559158796,22512500.0,0.8519711271515824,0.0,0.1,-0.065005592988996,-0.8519711271515824,0.2669993511476972
2023-11-09,102.96,103.67,103.97,102.86,0.03%,18380000.0,XOM,0.00029146021568049463,0.24005053333133633,21872500.0,0.8403246085266888,0.0,0.1,0.0,0.8403246085266888,0.24000734559158796
2023-11-10,103.75,103.93,104.41,102.9,0.77%,17830000.0,XOM,0.007672882672882686,0.2085208171893818,21249500.0,0.8390785665545072,0.0,0.0,0.0,0.8390785665545072,0.24005053333133633
2023-11-13,104.84,104.05,105.14,103.81,1.05%,15310000.0,XOM,0.01050602409638568,0.2135310216648586,21092500.0,0.725850420765675,0.0,-0.1,0.0,0.725850420765675,0.2085208171893818
2023-11-14,104.29,104.3,104.82,103.87,-0.52%,18260000.0,XOM,-0.005246089278901134,0.20578530625570873,21016500.0,0.8688411486213213,0.0,-0.1,0.0,-0.8688411486213213,0.2135310216648586
2023-11-15,103.66,103.96,105.15,103.5,-0.60%,20140000.0,XOM,-0.006040847636398561,0.19559593140274711,20854500.0,0.9657388093696804,0.0,-0.2,-0.23610159028367583,-0.9657388093696804,0.20578530625570873
2023-11-16,102.46,102.9,103.27,101.15,-1.16%,22470000.0,XOM,-0.011576307158016608,0.19639056932721102,20929500.0,1.073604242815165,0.0,-0.3,-0.231715371682786,-1.073604242815165,0.19559593140274711
2023-11-17,104.96,103.06,105.43,102.75,2.44%,22990000.0,XOM,0.024399765762248782,0.21616347767681326,20956500.0,1.097034333023167,0.0,-0.2,0.0,1.097034333023167,0.19639056932721102
2023-11-20,104.5,105.38,105.88,104.43,-0.44%,17460000.0,XOM,-0.004382621951219412,0.2116690784118432,20920500.0,0.8345880834588083,0.0,-0.1,0.0,-0.8345880834588083,0.21616347767681326
2023-11-21,104.46,104.21,104.69,103.21,-0.04%,14990000.0,XOM,-0.0003827751196172624,0.20989041051805363,20830500.0,0.7196178680300521,0.0,-0.1,-0.17562569422107788,-0.7196178680300521,0.2116690784118432
2023-11-22,104.01,102.58,104.12,101.94,-0.43%,18070000.0,XOM,-0.004307869040781065,0.20962392773111357,20631500.0,0.8758451881831181,0.0,-0.1,-0.17674336114223121,-0.8758451881831181,0.20989041051805363
2023-11-24,104.57,104.02,105.46,103.91,0.54%,9480000.0,XOM,0.005384097682914923,0.2094781732992443,20167000.0,0.47007487479545795,0.0,-0.1,0.0,0.47007487479545795,0.20962392773111357
2023-11-27,103.96,104.1,104.4,103.18,-0.58%,18010000.0,XOM,-0.0058334130247681415,0.1996845582077919,19913000.0,0.9044342891578366,0.0,0.0,0.0,-0.9044342891578366,0.2094781732992443
2023-11-28,103.9,104.24,104.91,103.88,-0.06%,20630000.0,XOM,-0.00057714505579054,0.19917928639239832,19975500.0,1.032765137293184,0.0,-0.1,-0.21790894617737022,-1.032765137293184,0.1996845582077919
2023-11-29,102.34,104.27,104.58,101.64,-1.50%,26800000.0,XOM,-0.015014436958614041,0.2053720589840576,20206000.0,1.3263387112738791,0.0,-0.1,-0.19427708145518208,-1.3263387112738791,0.19917928639239832
2023-11-30,102.74,103.11,104.48,101.81,0.39%,29250000.0,XOM,0.003908540160250107,0.20629123730263815,20219500.0,1.4466233091817304,0.0,0.0,0.0,1.4466233091817304,0.2053720589840576
2023-12-01,102.99,102.5,104.22,102.22,0.24%,17850000.0,XOM,0.002433326844461847,0.16325745188142676,19851500.0,0.8991763846560713,0.0,-0.1,0.0,0.8991763846560713,0.20629123730263815
2023-12-04,102.43,102.13,103.36,101.59,-0.54%,21520000.0,XOM,-0.005437421108845375,0.1598481019379659,19399500.0,1.1093069409005387,0.0,-0.1,0.0,-1.1093069409005387,0.16325745188142676
2023-12-05,100.44,102.27,102.34,100.29,-1.94%,22250000.0,XOM,-0.0194279019818413,0.16210318406010868,19557000.0,1.1377000562458455,0.0,-0.2,-0.35917898494343625,-1.1377000562458455,0.1598481019379659
2023-12-06,99.11,100.0,100.72,98.34,-1.32%,31150000.0,XOM,-0.01324173636001591,0.15970342215761624,20101000.0,1.5496741455648972,0.0,-0.2,-0.36705101351624625,-1.5496741455648972,0.16210318406010868
2023-12-07,98.42,99.86,100.83,98.09,-0.70%,29990000.0,XOM,-0.006961961456967036,0.15644537214038443,20641500.0,1.4528982874306615,0.0,-0.3,-0.3769091879057562,-1.4528982874306615,0.15970342215761624
2023-12-08,99.55,99.02,99.79,98.75,1.15%,22070000.0,XOM,0.011481406218248225,0.163676327070069,20826000.0,1.059733026025161,0.0,-0.2,0.0,1.059733026025161,0.15644537214038443
2023-12-11,99.62,99.8,99.86,98.58,0.07%,22250000.0,XOM,0.0007031642390760151,0.16025502464007585,21047000.0,1.0571577897087472,0.0,-0.1,0.0,1.0571577897087472,0.163676327070069
2023-12-12,98.05,98.68,98.68,97.48,-1.58%,26080000.0,XOM,-0.015759887572776576,0.1602323583324663,21585500.0,1.2082184799981468,0.0,-0.1,0.0,-1.2082184799981468,0.16025502464007585
2023-12-13,98.92,98.04,99.03,97.65,0.89%,19920000.0,XOM,0.008873023967363558,0.16569580708849874,21668500.0,0.9193068278837945,0.0,-0.2,0.0,0.9193068278837945,0.1602323583324663
2023-12-14,101.58,99.85,102.14,99.72,2.69%,26170000.0,XOM,0.026890416498180247,0.1952004732432185,21970000.0,1.1911697769685936,0.0,-0.1,0.0,1.1911697769685936,0.16569580708849874
2023-12-15,100.9,100.59,101.0,100.31,-0.67%,55530000.0,XOM,-0.006694231147863716,0.1924221795764057,23623000.0,2.350675189434026,0.0,-0.1,0.0,-2.350675189434026,0.1952004732432185
2023-12-18,101.65,102.13,103.11,101.52,0.74%,21610000.0,XOM,0.007433102081268572,0.17134213694044254,23554000.0,0.9174662477710792,0.0,-0.2,0.0,0.9174662477710792,0.1924221795764057
2023-12-19,102.99,102.0,103.19,101.79,1.32%,18900000.0,XOM,0.013182488932611758,0.17867239268466759,23626000.0,0.7999661389994074,0.0,-0.3,0.0,0.7999661389994074,0.17134213694044254
2023-12-20,101.27,103.5,103.94,101.13,-1.67%,20990000.0,XOM,-0.01670065054859693,0.18749836650784704,23926000.0,0.877288305608961,0.0,-0.3,0.0,-0.877288305608961,0.17867239268466759
2023-12-21,101.73,101.47,102.0,100.81,0.45%,19250000.0,XOM,0.004542312629604028,0.18835989682826063,23985000.0,0.8025849489264123,0.0,-0.4,0.0,0.8025849489264123,0.18749836650784704
2023-12-22,101.91,102.31,102.94,101.82,0.18%,12930000.0,XOM,0.0017693895606014642,0.18715776455785038,24157500.0,0.5352375038807824,0.0,-0.4,0.0,0.5352375038807824,0.18835989682826063
2023-12-26,102.14,102.74,103.03,102.11,0.23%,16840000.0,XOM,0.0022568933372584254,0.1867163901944471,24099000.0,0.6987841819162621,0.0,-0.5,0.0,0.6987841819162621,0.18715776455785038
2023-12-27,101.66,102.04,102.55,101.33,-0.47%,14560000.0,XOM,-0.004699432151948346,0.18721882987296357,23795500.0,0.6118803975541593,0.0,-0.4,0.0,-0.6118803975541593,0.1867163901944471
2023-12-28,100.19,101.39,101.61,100.13,-1.45%,16329999.999999998,XOM,-0.014459964587841823,0.1866788125605931,23272000.0,0.7017016156754898,0.0,-0.3,-0.16624049400664864,-0.7017016156754898,0.18721882987296357
2023-12-29,99.98,100.37,100.59,99.62,-0.21%,17750000.0,XOM,-0.002096017566623365,0.18580141504639214,22697000.0,0.7820416795171168,0.0,-0.3,-0.1596249530363345,-0.7820416795171168,0.1866788125605931
2024-01-02,102.36,100.92,103.1,100.85,2.38%,23480000.0,XOM,0.023804760952190307,0.20589090200217305,22978500.0,1.0218247492220989,-0.010036820935738655,-0.2,0.0,1.0218247492220989,0.18580141504639214
2024-01-03,103.22,102.27,103.62,101.66,0.84%,23490000.0,XOM,0.008401719421649023,0.20710269583429727,23077000.0,1.01789660701131,-0.010036820935738655,-0.1,0.0,1.01789660701131,0.20589090200217305
2024-01-04,102.32,104.08,104.57,102.05,-0.87%,19400000.0,XOM,-0.00871924045727579,0.19668674797588775,22934500.0,0.8458872005057883,-0.010036820935738655,0.0,0.0,-0.8458872005057883,0.20710269583429727
2024-01-05,102.63,103.17,103.4,102.13,0.30%,15830000.0,XOM,0.003029710711493383,0.18940562971735164,22168500.0,0.7140762794054627,0.0,0.0,0.0,0.7140762794054627,0.19668674797588775
2024-01-08,100.92,100.73,101.04,98.9,-1.67%,23370000.0,XOM,-0.016661794796842933,0.19828769389323178,21837500.0,1.0701774470520893,0.0,0.0,0.0,-1.0701774470520893,0.18940562971735164
2024-01-09,99.67,101.29,101.29,99.19,-1.24%,19500000.0,XOM,-0.012386048355132795,0.2001697547338004,21709000.0,0.8982449675249896,0.0,0.0,-0.03261732683597529,-0.8982449675249896,0.19828769389323178
2024-01-10,98.69,99.8,99.8,98.16,-0.98%,18210000.0,XOM,-0.009832447075348694,0.20324337577573323,21507000.0,0.8467010740689078,0.0,0.0,-0.008273123086924294,-0.8467010740689078,0.2001697547338004
2024-01-11,98.67,99.04,99.5,98.56,-0.02%,15830000.0,XOM,-0.00020265477758629746,0.19497478230926296,20994500.0,0.7540070018338136,0.0,0.1,-0.03872029524655429,-0.7540070018338136,0.20324337577573323
2024-01-12,99.95,100.14,100.65,99.17,1.30%,18040000.0,XOM,0.012972534711665151,0.19786303409941108,20900500.0,0.8631372455204421,0.0,0.1,0.0,0.8631372455204421,0.19497478230926296
2024-01-16,97.69,99.82,100.01,97.53,-2.26%,20240000.0,XOM,-0.02261130565282643,0.18839339488021836,20604000.0,0.9823335274703942,0.0,0.1,0.0,-0.9823335274703942,0.19786303409941108
2024-01-17,96.98,96.6,97.96,96.58,-0.73%,18380000.0,XOM,-0.007267888217831864,0.18859857354921802,18746500.0,0.9804496839410023,0.0,0.2,-0.042916218355269375,-0.9804496839410023,0.18839339488021836
2024-01-18,96.8,97.0,97.09,95.82,-0.19%,20940000.0,XOM,-0.0018560527943907168,0.1853480532427031,18713000.0,1.1190081761342383,0.0,0.2,-0.049614098619975344,-1.1190081761342383,0.18859857354921802
2024-01-19,96.95,96.72,97.02,96.41,0.15%,20090000.0,XOM,0.0015495867768595684,0.17679866885258064,18772500.0,1.0701824477293913,0.0,0.2,0.0,1.0701824477293913,0.1853480532427031
2024-01-22,96.82,96.7,97.1,95.77,-0.13%,19960000.0,XOM,-0.0013408973697783821,0.16920770529885312,18721000.0,1.066182362053309,0.0,0.2,0.0,-1.066182362053309,0.17679866885258064
2024-01-23,97.91,96.81,98.5,96.73,1.13%,15860000.0,XOM,0.011258004544515643,0.17435276419141035,18551500.0,0.854917392124626,0.0,0.2,0.0,0.854917392124626,0.16920770529885312
2024-01-24,99.6,98.32,99.65,97.74,1.73%,17330000.0,XOM,0.01726074966806257,0.18684712024429276,18771500.0,0.9232080547638708,0.0,0.2,0.0,0.9232080547638708,0.17435276419141035
2024-01-25,102.13,100.31,102.18,99.61,2.54%,22090000.0,XOM,0.025401606425702772,0.2090694736539905,19034000.0,1.160554796679626,-0.017060303625628343,0.3,0.0,1.160554796679626,0.18684712024429276
2024-01-26,103.0,101.97,103.08,101.19,0.85%,20820000.0,XOM,0.008518554783119692,0.2103250710975273,19347000.0,1.0761358350131804,-0.017060303625628343,0.2,0.0,1.0761358350131804,0.2090694736539905
2024-01-29,103.13,102.98,103.2,101.86,0.13%,18320000.0,XOM,0.0012621359223301543,0.20251616395000915,19446500.0,0.9420718381199702,-0.017060303625628343,0.1,0.0,0.9420718381199702,0.2103250710975273
2024-01-30,104.85,102.41,104.88,102.1,1.67%,19610000.0,XOM,0.016677979249490882,0.208928021716445,19539500.0,1.0036080759487194,0.0,0.0,0.0,1.0036080759487194,0.20251616395000915
2024-01-31,102.81,104.74,104.88,102.77,-1.95%,22420000.0,XOM,-0.019456366237482037,0.20673935977030536,19486500.0,1.1505401175172556,0.0,-0.1,0.0,-1.1505401175172556,0.208928021716445
2024-02-01,102.39,103.57,104.01,101.62,-0.41%,19240000.0,XOM,-0.004085205719288054,0.2049931992835185,19274000.0,0.9982359655494448,0.0,-0.1,0.08402169632984258,-0.9982359655494448,0.20673935977030536
2024-02-02,101.97,103.75,104.0,101.61,-0.41%,21970000.0,XOM,-0.004101963082332238,0.20313209003064633,19402500.0,1.1323283082077051,0.0,-0.2,0.07515072946663248,-1.1323283082077051,0.2049931992835185
2024-02-05,101.55,101.45,102.38,100.5,-0.41%,17190000.0,XOM,-0.004118858487790589,0.20325913400572934,19470500.0,0.8828740915744331,0.0,-0.1,0.07657888110531785,-0.8828740915744331,0.20313209003064633
2024-02-06,102.25,102.07,103.04,101.57,0.69%,13350000.0,XOM,0.006893156080748364,0.19538753468050749,18969500.0,0.7037613010358734,0.0,-0.1,0.0,0.7037613010358734,0.20325913400572934
2024-02-07,102.22,102.25,102.73,101.18,-0.03%,13830000.0,XOM,-0.00029339853300736074,0.1892421272371342,18686000.0,0.7401262977630312,0.0,-0.1,0.0,-0.7401262977630312,0.19538753468050749
2024-02-08,103.97,102.34,104.42,102.11,1.71%,19640000.0,XOM,0.01711993738994333,0.19231244275465428,18757500.0,1.0470478475276557,0.0,-0.2,0.0,1.0470478475276557,0.1892421272371342
2024-02-09,101.77,104.1,104.84,101.7,-2.12%,20410000.0,XOM,-0.0211599499855728,0.2100477533294606,18986500.0,1.0749743238616911,0.0,-0.2,0.0,-1.0749743238616911,0.19231244275465428
2024-02-12,103.17,102.16,103.4,102.0,1.38%,18170000.0,XOM,0.01375650977694809,0.2106268231154482,18993000.0,0.9566682461959669,0.0,-0.2,0.0,0.9566682461959669,0.2100477533294606
2024-02-13,101.34,102.76,103.09,100.6,-1.77%,18920000.0,XOM,-0.017737714451875553,0.20377399904619684,18927000.0,0.9996301579753791,0.0,-0.2,0.0,-0.9996301579753791,0.2106268231154482
2024-02-14,100.84,101.87,102.61,100.42,-0.49%,17650000.0,XOM,-0.004933885928557369,0.20254384406945888,18890500.0,0.9343320716762393,0.0,-0.2,0.07153625358529214,-0.9343320716762393,0.20377399904619684
2024-02-15,103.73,100.6,103.93,100.6,2.87%,23200000.0,XOM,0.028659262197540558,0.22273475070214507,19003500.0,1.2208277422580052,-0.00790845875632773,-0.1,0.0,1.2208277422580052,0.20254384406945888
2024-02-16,103.73,104.01,104.63,103.52,0.00%,20150000.0,XOM,0.0,0.222987705489443,19006500.0,1.0601636282324467,-0.00790845875632773,-0.05,0.0,-1.0601636282324467,0.22273475070214507
2024-02-20,102.75,103.84,104.12,102.64,-0.94%,17650000.0,XOM,-0.0094476043574665,0.22713001691999463,18891000.0,0.9343073421205865,-0.00790845875632773,-0.05,0.0,-0.9343073421205865,0.222987705489443
2024-02-21,104.85,103.02,104.98,102.99,2.04%,21000000.0,XOM,0.020437956204379493,0.2337580819228675,19148000.0,1.0967202841027783,0.0,0.05,0.0,1.0967202841027783,0.22713001691999463
2024-02-22,104.76,104.16,105.41,103.45,-0.09%,20470000.0,XOM,-0.0008583690987123971,0.22843218996531298,19305000.0,1.0603470603470604,0.0,0.05,0.0,-1.0603470603470604,0.2337580819228675
2024-02-23,103.84,103.88,104.09,102.88,-0.88%,15980000.0,XOM,-0.008781977854142808,0.21506533285878346,18999500.0,0.841074765125398,0.0,0.05,0.09290352172639804,-0.841074765125398,0.22843218996531298
2024-02-26,104.25,103.72,104.93,103.05,0.39%,13360000.0,XOM,0.003948382126348182,0.21352937395697838,18626500.0,0.7172576705231793,0.0,0.05,0.0,0.7172576705231793,0.21506533285878346
2024-02-27,104.03,104.68,105.15,103.85,-0.21%,16360000.0,XOM,-0.002110311750599503,0.2137447697437732,18528500.0,0.8829640823596082,0.0,0.15,0.0,-0.8829640823596082,0.21352937395697838
2024-02-28,104.32,104.47,105.43,104.0,0.28%,14810000.0,XOM,0.0027876574065173187,0.2053398875145517,18288500.0,0.8097985072586598,0.0,0.15,0.0,0.8097985072586598,0.2137447697437732
2024-02-29,104.52,104.68,105.07,104.21,0.19%,17570000.0,XOM,0.0019171779141105016,0.19232323807753463,18046000.0,0.9736229635376261,0.0,0.15,0.0,0.9736229635376261,0.2053398875145517
2024-03-01,105.84,105.72,106.39,105.38,1.26%,18460000.0,XOM,0.012629161882893314,0.1957049262460736,18007000.0,1.02515688343422,0.0,0.05,0.0,1.02515688343422,0.19232323807753463
2024-03-04,104.36,105.66,105.85,104.03,-1.40%,18140000.0,XOM,-0.013983371126228272,0.20263128244353118,17815500.0,1.0182144761584013,0.0,0.15,0.0,-1.0182144761584013,0.1957049262460736
2024-03-05,105.64,104.53,106.27,104.32,1.23%,19950000.0,XOM,0.012265235722499046,0.20521795088050224,17953500.0,1.111203943520762,0.0,0.15,0.0,1.111203943520762,0.20263128244353118
2024-03-06,106.77,106.62,107.57,106.15,1.07%,20470000.0,XOM,0.010696705793260097,0.20684485374597092,18309500.0,1.1179988530544254,0.0,0.25,0.0,1.1179988530544254,0.20521795088050224
2024-03-07,107.37,106.6,107.98,106.6,0.56%,15200000.0,XOM,0.005619556055071806,0.20694707843939758,18378000.0,0.8270758515616498,0.0,0.15,0.0,0.8270758515616498,0.20684485374597092
2024-03-08,108.38,107.23,108.4,106.77,0.94%,16280000.000000002,XOM,0.009406724410915501,0.20147918448206498,18210000.0,0.8940142778693027,0.0,0.15,0.0,0.8940142778693027,0.20694707843939758
2024-03-11,109.02,108.25,109.12,107.34,0.59%,17580000.0,XOM,0.005905148551393236,0.18189154661163484,18068500.0,0.9729639981182722,0.0,0.05,0.0,0.9729639981182722,0.20147918448206498
2024-03-12,108.32,109.06,109.28,108.03,-0.64%,14960000.0,XOM,-0.006420840212804979,0.18091277588820692,17908000.0,0.8353808353808354,0.0,0.15,0.0,-0.8353808353808354,0.18189154661163484
2024-03-13,109.53,109.14,110.35,109.11,1.12%,17120000.0,XOM,0.011170605612998541,0.16655410445163193,17818000.0,0.9608261308788865,0.0,0.05,0.0,0.9608261308788865,0.18091277588820692
2024-03-14,111.47,109.83,111.55,109.69,1.77%,22120000.0,XOM,0.017712042362822977,0.16990629800250856,18041500.0,1.2260621345231826,0.0,0.05,0.0,1.2260621345231826,0.16655410445163193
2024-03-15,111.27,110.85,112.3,110.85,-0.18%,38260000.0,XOM,-0.001794204718758463,0.14664211664025534,18794500.0,2.0357019340764584,0.0,-0.05,0.0,-2.0357019340764584,0.16990629800250856
2024-03-18,112.3,111.79,112.86,111.1,0.93%,16770000.0,XOM,0.00925676282915422,0.14734536428680325,18625500.0,0.9003785133285013,0.0,-0.1,0.0,0.9003785133285013,0.14664211664025534
2024-03-19,113.09,112.22,113.49,112.06,0.70%,14880000.0,XOM,0.007034728406055235,0.13873128826879969,18487000.0,0.8048899226483475,0.0,-0.2,0.0,0.8048899226483475,0.14734536428680325
2024-03-20,112.99,112.72,113.4,112.13,-0.09%,16120000.000000002,XOM,-0.0008842514811212565,0.1270971642917963,18243000.0,0.8836265965027683,0.0,-0.2,0.0,-0.8836265965027683,0.13873128826879969
2024-03-21,113.49,112.92,113.91,112.57,0.44%,14880000.0,XOM,0.004425170369059206,0.12592034080555678,17963500.0,0.8283463690260806,0.0,-0.2,0.0,0.8283463690260806,0.1270971642917963
2024-03-22,113.49,113.48,113.68,112.82,0.00%,14700000.0,XOM,0.0,0.11764674960215624,17899500.0,0.821251990279058,0.0,-0.25,0.0,-0.821251990279058,0.12592034080555678
2024-03-25,114.65,113.83,115.78,113.83,1.02%,14010000.0,XOM,0.010221164860340304,0.1193659548352197,17932000.0,0.7812848538924827,0.0,-0.25,0.0,0.7812848538924827,0.11764674960215624
2024-03-26,113.79,114.66,114.98,113.41,-0.75%,13150000.0,XOM,-0.007501090274749211,0.1249060164047122,17771500.0,0.7399487944180289,0.0,-0.25,0.0,-0.7399487944180289,0.1193659548352197
2024-03-27,114.97,113.48,115.06,113.41,1.04%,12420000.0,XOM,0.010369979787327566,0.12639950495546393,17652000.0,0.7036029911624745,0.0,-0.25,0.0,0.7036029911624745,0.1249060164047122
2024-03-28,116.24,115.53,116.45,115.06,1.10%,18480000.0,XOM,0.011046359919979043,0.12768731679389114,17697500.0,1.044215284644724,0.0,-0.15,0.0,1.044215284644724,0.12639950495546393
2024-04-01,116.99,116.41,117.24,115.38,0.65%,13820000.0,XOM,0.0064521679284239575,0.1248740720999281,17465500.0,0.7912742263319115,0.0,-0.15,0.0,0.7912742263319115,0.12768731679389114
2024-04-02,119.28,117.92,119.6,117.33,1.96%,19920000.0,XOM,0.019574322591674465,0.11331332693342408,17554500.0,1.1347517730496455,0.0,-0.15,0.0,1.1347517730496455,0.1248740720999281
2024-04-03,119.3,119.48,119.75,118.73,0.02%,16500000.0,XOM,0.00016767270288386982,0.11360877449751033,17382000.0,0.9492578529513289,0.0,-0.25,0.0,0.9492578529513289,0.11331332693342408
2024-04-04,119.72,119.05,119.88,118.64,0.35%,18470000.0,XOM,0.00352053646269912,0.1126284617254752,17282000.0,1.0687420437449369,0.0,-0.25,0.0,1.0687420437449369,0.11360877449751033
2024-04-05,121.37,119.98,122.15,119.64,1.38%,21720000.0,XOM,0.013782158369529007,0.11616101297151438,17608000.0,1.2335302135393003,0.0,-0.15,0.0,1.2335302135393003,0.1126284617254752
2024-04-08,120.55,121.08,121.74,120.21,-0.68%,17510000.0,XOM,-0.006756200049435668,0.12408969414935365,17669500.0,0.990973145816237,0.0,-0.05,0.0,-0.990973145816237,0.11616101297151438
2024-04-09,121.18,121.0,121.65,120.34,0.52%,14140000.0,XOM,0.005226047283285018,0.1240738359855641,17497500.0,0.8081154450635805,0.0,-0.05,0.0,0.8081154450635805,0.12408969414935365
2024-04-10,122.2,121.22,122.47,120.73,0.84%,17410000.0,XOM,0.008417230566099887,0.11637548358669332,17620000.0,0.9880817253121453,0.0,-0.15,0.0,0.9880817253121453,0.1240738359855641
2024-04-11,121.79,122.69,122.69,120.34,-0.34%,17560000.0,XOM,-0.0033551554828150643,0.11932006951510525,17642000.0,0.9953520009069267,0.0,-0.05,0.0,-0.9953520009069267,0.11637548358669332
2024-04-12,120.37,122.95,123.75,119.67,-1.17%,21560000.0,XOM,-0.011659413744970815,0.12438774948327566,17614000.0,1.2240263426819575,0.0,-0.15,-0.27673371400346414,-1.2240263426819575,0.11932006951510525
2024-04-15,119.68,121.09,121.69,119.45,-0.57%,15030000.0,XOM,-0.005732325330231713,0.12751540933428646,16452500.0,0.913538975839538,0.0,-0.05,-0.2518063186471937,-0.913538975839538,0.12438774948327566
2024-04-16,118.69,119.56,120.22,117.92,-0.83%,18080000.0,XOM,-0.008272058823529438,0.13243387474718227,16518000.0,1.094563506477782,0.0,-0.05,-0.21644666404742052,-1.094563506477782,0.12751540933428646
2024-04-17,118.63,118.55,119.35,117.12,-0.05%,14540000.0,XOM,-0.0005055185778077842,0.13194267574330829,16501000.0,0.8811587176534755,0.0,0.05,-0.2127089513507543,-0.8811587176534755,0.13243387474718227
2024-04-18,118.52,119.0,119.72,117.97,-0.09%,13820000.0,XOM,-0.0009272528028323457,0.1319570757199504,16386000.0,0.8434029049188332,0.0,0.05,-0.2066173703408518,-0.8434029049188332,0.13194267574330829
2024-04-19,119.88,119.15,120.93,118.95,1.15%,21570000.0,XOM,0.011474856564293034,0.13569436192220186,16720500.0,1.290033192787297,0.0,0.15,0.0,1.290033192787297,0.1319570757199504
2024-04-22,120.56,119.26,121.57,118.43,0.57%,16340000.0,XOM,0.005672339005672322,0.13564844003870136,16802500.0,0.9724743341764618,0.0,0.1,0.0,0.9724743341764618,0.13569436192220186
2024-04-23,121.03,120.0,121.06,119.45,0.39%,13930000.0,XOM,0.003898473788984669,0.13305367631148726,16798500.0,0.829240706015418,0.0,0.1,0.0,0.829240706015418,0.13564844003870136
2024-04-24,121.05,120.3,121.25,119.39,0.02%,12100000.0,XOM,0.00016524828554898008,0.1279071742384836,16746000.0,0.7225606114893108,0.0,0.0,0.0,0.7225606114893108,0.13305367631148726
2024-04-25,121.33,121.03,121.76,119.4,0.23%,16040000.0,XOM,0.002313093762907892,0.12502158300565677,16927000.0,0.9475985112542092,0.0,0.0,0.0,0.9475985112542092,0.1279071742384836
2024-04-26,117.96,119.0,119.1,116.22,-2.78%,27290000.0,XOM,-0.02777548833759169,0.16140353174967345,17367500.0,1.5713257521232187,0.003740092867722663,-0.1,0.0,-1.5713257521232187,0.12502158300565677
2024-04-29,119.64,117.76,120.05,117.76,1.42%,17340000.0,XOM,0.014242115971515812,0.1672930493031393,17543500.0,0.9884002622053752,0.003740092867722663,-0.1,0.0,0.9884002622053752,0.16140353174967345
2024-04-30,118.27,119.11,120.2,117.98,-1.15%,21080000.0,XOM,-0.01145101972584428,0.15802449567593516,17601500.0,1.197625202397523,0.003740092867722663,-0.2,0.0,-1.197625202397523,0.1672930493031393
2024-05-01,116.03,118.28,118.47,115.66,-1.89%,27790000.0,XOM,-0.01893971421324081,0.1711591811244462,18166000.0,1.5297809093911703,0.009526952394357932,-0.2,0.10426536266700559,-1.5297809093911703,0.15802449567593516
2024-05-02,116.24,116.26,117.26,115.9,0.18%,25510000.0,XOM,0.0018098767560112972,0.17062265788420083,18518000.0,1.3775785722000216,0.009526952394357932,-0.2,0.0,1.3775785722000216,0.1711591811244462
2024-05-03,116.0,116.0,116.07,114.13,-0.21%,28020000.0,XOM,-0.002064693737095613,0.1608926762351569,18833000.0,1.4878139436096214,0.009526952394357932,-0.3,0.0,-1.4878139436096214,0.17062265788420083
2024-05-06,116.75,116.67,118.34,116.4,0.65%,31400000.0,XOM,0.006465517241379226,0.1627728210677661,19527500.0,1.6079887338368968,0.0,-0.3,0.0,1.6079887338368968,0.1608926762351569
